entry_dt,exit_dt,direction,entry_price,exit_price,pnl,mfe_usd,mae_usd,bars_held,mins_held,exit_signal,year,month,dow,entry_hour,is_win
2026-03-23 11:55:00,2026-03-23 13:05:00,SHORT,24381.5,24387.0,-12.24,153.0,-170.0,14,70,Time Stop,2026,2026-03,Monday,11,False
2026-03-23 13:50:00,2026-03-23 15:20:00,LONG,24440.0,24476.25,71.26,194.0,-47.0,18,90,EMA Break Exit,2026,2026-03,Monday,13,True
2026-03-24 11:10:00,2026-03-24 12:00:00,LONG,24311.5,24284.75,-54.74,146.5,-67.0,10,50,EMA Break Exit,2026,2026-03,Tuesday,11,False
2026-03-24 12:50:00,2026-03-24 14:00:00,SHORT,24287.25,24248.5,76.26,254.0,-17.5,14,70,EMA Break Exit,2026,2026-03,Tuesday,12,True
2026-03-25 10:00:00,2026-03-25 10:15:00,SHORT,24395.0,24446.5,-104.24,19.5,-142.0,3,15,EMA Break Exit,2026,2026-03,Wednesday,10,False
2026-03-25 10:30:00,2026-03-25 11:10:00,LONG,24496.5,24386.75,-220.74,45.5,-221.5,8,40,EMA Break Exit,2026,2026-03,Wednesday,10,False
2026-03-26 10:00:00,2026-03-26 10:40:00,LONG,24199.5,24124.0,-152.24,83.5,-166.0,8,40,EMA Break Exit,2026,2026-03,Thursday,10,False
2026-03-26 10:55:00,2026-03-26 15:55:00,SHORT,24102.5,23787.0,629.76,655.0,-56.5,60,300,EOD Close,2026,2026-03,Thursday,10,True
2026-03-27 10:10:00,2026-03-27 11:25:00,SHORT,23523.5,23556.5,-67.24,169.5,-88.5,15,75,Time Stop,2026,2026-03,Friday,10,False
2026-03-27 12:20:00,2026-03-27 15:55:00,SHORT,23493.25,23308.75,367.76,448.5,-70.0,43,215,EOD Close,2026,2026-03,Friday,12,True
2026-03-30 11:25:00,2026-03-30 11:30:00,SHORT,23330.0,23386.25,-113.74,33.5,-122.0,1,5,EMA Cross Stop,2026,2026-03,Monday,11,False
2026-03-30 11:50:00,2026-03-30 12:05:00,LONG,23403.75,23323.75,-161.24,0.5,-190.5,3,15,EMA Break Exit,2026,2026-03,Monday,11,False
2026-03-31 10:00:00,2026-03-31 10:45:00,LONG,23558.75,23448.25,-222.24,59.5,-226.5,9,45,EMA Break Exit,2026,2026-03,Tuesday,10,False
2026-03-31 12:25:00,2026-03-31 15:55:00,LONG,23550.25,23909.75,717.76,847.5,-39.0,42,210,EOD Close,2026,2026-03,Tuesday,12,True
2026-04-01 10:15:00,2026-04-01 13:35:00,LONG,24178.75,24321.25,283.76,340.5,-94.5,40,200,EMA Break Exit,2026,2026-04,Wednesday,10,True
2026-04-02 10:05:00,2026-04-02 12:05:00,LONG,23931.0,24117.0,370.76,673.5,-36.5,24,120,EMA Break Exit,2026,2026-04,Thursday,10,True
2026-04-02 13:20:00,2026-04-02 13:45:00,LONG,24172.75,24074.25,-198.24,24.0,-203.5,5,25,EMA Break Exit,2026,2026-04,Thursday,13,False
2026-04-02 15:00:00,2026-04-02 15:55:00,LONG,24148.0,24221.25,145.26,155.5,-26.5,11,55,EOD Close,2026,2026-04,Thursday,15,True
2026-04-06 10:30:00,2026-04-06 10:35:00,LONG,24364.0,24303.0,-123.24,39.5,-154.0,1,5,EMA Cross Stop,2026,2026-04,Monday,10,False
2026-04-06 10:55:00,2026-04-06 11:50:00,SHORT,24306.0,24325.25,-39.74,107.0,-64.0,11,55,EMA Break Exit,2026,2026-04,Monday,10,False
2026-04-07 10:00:00,2026-04-07 11:30:00,SHORT,24079.5,24071.75,14.26,276.0,-133.0,18,90,EMA Break Exit,2026,2026-04,Tuesday,10,True
2026-04-07 12:15:00,2026-04-07 14:10:00,LONG,24162.5,24210.25,94.26,273.5,-22.0,23,115,EMA Break Exit,2026,2026-04,Tuesday,12,True
2026-04-07 15:00:00,2026-04-07 15:20:00,SHORT,24112.5,24226.0,-228.24,59.0,-368.5,4,20,EMA Break Exit,2026,2026-04,Tuesday,15,False
2026-04-08 13:35:00,2026-04-08 14:05:00,SHORT,25086.75,25128.5,-84.74,21.0,-88.5,6,30,EMA Break Exit,2026,2026-04,Wednesday,13,False
2026-04-09 10:10:00,2026-04-09 10:50:00,SHORT,25012.25,25035.75,-48.24,104.0,-51.5,8,40,EMA Break Exit,2026,2026-04,Thursday,10,False
2026-04-09 11:05:00,2026-04-09 14:05:00,LONG,25026.25,25184.0,314.26,476.5,-2.5,36,180,EMA Break Exit,2026,2026-04,Thursday,11,True
2026-04-09 15:20:00,2026-04-09 15:55:00,LONG,25216.0,25248.75,64.26,114.5,-0.5,7,35,EOD Close,2026,2026-04,Thursday,15,True
2026-04-10 10:30:00,2026-04-10 10:45:00,LONG,25355.25,25317.0,-77.74,23.5,-98.5,3,15,EMA Break Exit,2026,2026-04,Friday,10,False
2026-04-10 11:15:00,2026-04-10 11:35:00,LONG,25369.75,25301.75,-137.24,47.5,-141.0,4,20,EMA Break Exit,2026,2026-04,Friday,11,False
2026-04-13 12:25:00,2026-04-13 14:20:00,LONG,25384.75,25401.25,31.76,113.0,-79.5,23,115,EMA Break Exit,2026,2026-04,Monday,12,True
2026-04-13 15:00:00,2026-04-13 15:55:00,LONG,25446.5,25537.75,181.26,207.5,-31.0,11,55,EOD Close,2026,2026-04,Monday,15,True
2026-04-14 10:00:00,2026-04-14 14:15:00,LONG,25720.75,25912.0,381.26,497.0,-3.0,51,255,EMA Break Exit,2026,2026-04,Tuesday,10,True
2026-04-14 15:20:00,2026-04-14 15:55:00,LONG,25984.75,26001.0,31.26,36.0,-60.0,7,35,EOD Close,2026,2026-04,Tuesday,15,True
2026-04-15 10:05:00,2026-04-15 12:35:00,LONG,26067.0,26190.75,246.26,371.5,-17.0,30,150,EMA Break Exit,2026,2026-04,Wednesday,10,True
2026-04-15 13:35:00,2026-04-15 15:55:00,LONG,26200.5,26364.0,325.76,353.5,-55.5,28,140,EOD Close,2026,2026-04,Wednesday,13,True
2026-04-16 10:00:00,2026-04-16 10:35:00,SHORT,26331.0,26372.25,-83.74,40.5,-133.5,7,35,EMA Break Exit,2026,2026-04,Thursday,10,False
2026-04-16 10:50:00,2026-04-16 12:55:00,LONG,26412.5,26473.25,120.26,300.5,-92.0,25,125,EMA Break Exit,2026,2026-04,Thursday,10,True
2026-04-16 15:15:00,2026-04-16 15:55:00,LONG,26455.0,26484.0,56.76,87.5,-39.0,8,40,EOD Close,2026,2026-04,Thursday,15,True
2026-04-17 10:00:00,2026-04-17 13:10:00,LONG,26750.25,26840.0,178.26,265.5,-102.5,38,190,EMA Break Exit,2026,2026-04,Friday,10,True
2026-04-20 10:45:00,2026-04-20 12:10:00,SHORT,26714.75,26675.25,77.76,291.5,-12.5,17,85,EMA Break Exit,2026,2026-04,Monday,10,True
2026-04-20 13:40:00,2026-04-20 15:30:00,LONG,26708.5,26723.5,28.76,79.5,-26.0,22,110,EMA Break Exit,2026,2026-04,Monday,13,True
2026-04-21 10:15:00,2026-04-21 10:45:00,LONG,26850.75,26795.5,-111.74,14.5,-136.5,6,30,EMA Break Exit,2026,2026-04,Tuesday,10,False
2026-04-21 11:00:00,2026-04-21 12:00:00,SHORT,26691.75,26745.75,-109.24,59.0,-189.0,12,60,Time Stop,2026,2026-04,Tuesday,11,False
2026-04-22 10:10:00,2026-04-22 12:30:00,LONG,26923.0,26975.0,102.76,172.5,-2.5,28,140,EMA Break Exit,2026,2026-04,Wednesday,10,True
2026-04-22 13:20:00,2026-04-22 14:20:00,LONG,27037.25,27007.25,-61.24,22.5,-90.5,12,60,Time Stop,2026,2026-04,Wednesday,13,False
2026-04-22 15:25:00,2026-04-22 15:55:00,LONG,27045.0,27080.0,68.76,96.0,-17.0,6,30,EOD Close,2026,2026-04,Wednesday,15,True
2026-04-23 10:15:00,2026-04-23 10:20:00,SHORT,26990.5,27021.5,-63.24,10.0,-76.5,1,5,EMA Cross Stop,2026,2026-04,Thursday,10,False
2026-04-23 10:50:00,2026-04-23 11:50:00,LONG,27074.25,27063.5,-22.74,163.5,-26.5,12,60,Time Stop,2026,2026-04,Thursday,10,False
2026-04-24 10:00:00,2026-04-24 10:05:00,SHORT,27184.5,27229.0,-90.24,21.0,-113.0,1,5,EMA Cross Stop,2026,2026-04,Friday,10,False
2026-04-24 10:55:00,2026-04-24 13:25:00,LONG,27290.5,27383.25,184.26,283.0,-13.0,30,150,EMA Break Exit,2026,2026-04,Friday,10,True
2026-04-24 13:50:00,2026-04-24 14:20:00,LONG,27435.75,27396.0,-80.74,16.5,-103.5,6,30,EMA Break Exit,2026,2026-04,Friday,13,False
2026-04-27 10:30:00,2026-04-27 11:35:00,SHORT,27355.25,27360.5,-11.74,96.0,-102.5,13,65,Time Stop,2026,2026-04,Monday,10,False
2026-04-27 12:30:00,2026-04-27 14:40:00,LONG,27391.75,27411.5,38.26,96.5,-27.0,26,130,EMA Break Exit,2026,2026-04,Monday,12,True
2026-04-28 10:40:00,2026-04-28 12:10:00,SHORT,27102.0,27070.5,61.76,191.5,-36.0,18,90,EMA Break Exit,2026,2026-04,Tuesday,10,True
2026-04-28 13:55:00,2026-04-28 15:50:00,LONG,27141.5,27167.75,51.26,166.5,-41.5,23,115,EMA Break Exit,2026,2026-04,Tuesday,13,True
2026-04-29 10:30:00,2026-04-29 11:10:00,LONG,27285.75,27230.0,-112.74,60.0,-128.0,8,40,EMA Break Exit,2026,2026-04,Wednesday,10,False
2026-04-29 11:40:00,2026-04-29 11:55:00,LONG,27277.5,27240.0,-76.24,42.0,-159.0,3,15,EMA Break Exit,2026,2026-04,Wednesday,11,False
2026-04-30 10:00:00,2026-04-30 10:50:00,SHORT,27287.5,27338.75,-103.74,249.0,-121.0,10,50,EMA Break Exit,2026,2026-04,Thursday,10,False
2026-04-30 11:05:00,2026-04-30 12:05:00,LONG,27404.25,27392.5,-24.74,62.5,-146.5,12,60,Time Stop,2026,2026-04,Thursday,11,False
2026-05-01 11:30:00,2026-05-01 12:10:00,LONG,27864.5,27844.25,-41.74,106.0,-75.0,8,40,EMA Break Exit,2026,2026-05,Friday,11,False
2026-05-01 13:25:00,2026-05-01 14:15:00,LONG,27885.75,27852.5,-67.74,26.5,-100.5,10,50,EMA Break Exit,2026,2026-05,Friday,13,False
2026-05-04 10:50:00,2026-05-04 10:55:00,LONG,27928.25,27882.0,-93.74,15.5,-108.5,1,5,EMA Cross Stop,2026,2026-05,Monday,10,False
2026-05-04 11:15:00,2026-05-04 13:05:00,SHORT,27781.75,27747.5,67.26,335.0,-18.0,22,110,EMA Break Exit,2026,2026-05,Monday,11,True
2026-05-05 10:00:00,2026-05-05 12:30:00,LONG,28098.75,28112.0,25.26,112.5,-133.0,30,150,EMA Break Exit,2026,2026-05,Tuesday,10,True
2026-05-05 13:30:00,2026-05-05 15:30:00,LONG,28137.5,28161.75,47.26,103.0,-5.0,24,120,EMA Break Exit,2026,2026-05,Tuesday,13,True
2026-05-06 10:50:00,2026-05-06 12:50:00,LONG,28540.0,28527.75,-25.74,122.0,-43.5,24,120,Time Stop,2026,2026-05,Wednesday,10,False
2026-05-06 13:20:00,2026-05-06 15:55:00,LONG,28582.0,28710.5,255.76,287.5,-12.5,31,155,EOD Close,2026,2026-05,Wednesday,13,True
2026-05-07 10:10:00,2026-05-07 11:25:00,LONG,28837.0,28854.0,32.76,216.0,-44.0,15,75,EMA Break Exit,2026,2026-05,Thursday,10,True
2026-05-07 12:05:00,2026-05-07 14:00:00,SHORT,28746.25,28688.0,115.26,385.5,-59.5,23,115,EMA Break Exit,2026,2026-05,Thursday,12,True
2026-05-07 15:00:00,2026-05-07 15:35:00,SHORT,28631.5,28674.25,-86.74,89.5,-93.0,7,35,EMA Break Exit,2026,2026-05,Thursday,15,False
2026-05-08 10:00:00,2026-05-08 14:45:00,LONG,29116.0,29268.5,303.76,409.5,-86.0,57,285,EMA Break Exit,2026,2026-05,Friday,10,True
2026-05-11 10:55:00,2026-05-11 12:40:00,LONG,29391.0,29413.75,44.26,179.0,-66.0,21,105,EMA Break Exit,2026,2026-05,Monday,10,True
2026-05-11 13:40:00,2026-05-11 14:40:00,LONG,29468.0,29446.5,-44.24,18.0,-61.5,12,60,Time Stop,2026,2026-05,Monday,13,False
2026-05-12 10:40:00,2026-05-12 13:15:00,SHORT,29082.5,28873.25,417.26,682.5,-4.0,31,155,EMA Break Exit,2026,2026-05,Tuesday,10,True
2026-05-13 10:00:00,2026-05-13 10:25:00,SHORT,29164.0,29237.0,-147.24,100.0,-203.0,5,25,EMA Break Exit,2026,2026-05,Wednesday,10,False
2026-05-13 10:40:00,2026-05-13 14:55:00,LONG,29265.75,29472.25,411.76,599.0,-55.0,51,255,EMA Break Exit,2026,2026-05,Wednesday,10,True
2026-05-14 10:30:00,2026-05-14 12:30:00,LONG,29631.75,29705.5,146.26,304.0,-17.0,24,120,EMA Break Exit,2026,2026-05,Thursday,10,True
2026-05-14 13:55:00,2026-05-14 14:00:00,LONG,29731.5,29655.0,-154.24,0.0,-183.5,1,5,EMA Cross Stop,2026,2026-05,Thursday,13,False
2026-05-14 15:10:00,2026-05-14 15:55:00,LONG,29706.0,29686.5,-40.24,58.0,-55.0,9,45,EOD Close,2026,2026-05,Thursday,15,False
2026-05-15 10:25:00,2026-05-15 11:00:00,LONG,29292.25,29280.5,-24.74,137.5,-91.5,7,35,EMA Break Exit,2026,2026-05,Friday,10,False
2026-05-15 12:00:00,2026-05-15 12:05:00,SHORT,29280.0,29297.0,-35.24,39.0,-43.0,1,5,EMA Cross Stop,2026,2026-05,Friday,12,False
2026-05-18 10:35:00,2026-05-18 12:15:00,SHORT,29059.5,29029.0,59.76,236.0,-133.5,20,100,EMA Break Exit,2026,2026-05,Monday,10,True
2026-05-18 12:40:00,2026-05-18 12:55:00,SHORT,28922.75,29005.5,-166.74,30.5,-245.5,3,15,EMA Break Exit,2026,2026-05,Monday,12,False
2026-05-19 10:20:00,2026-05-19 11:00:00,SHORT,28728.5,28811.5,-167.24,107.0,-205.0,8,40,EMA Break Exit,2026,2026-05,Tuesday,10,False
2026-05-19 12:35:00,2026-05-19 14:25:00,LONG,28965.5,29023.5,114.76,321.5,-7.0,22,110,EMA Break Exit,2026,2026-05,Tuesday,12,True
2026-05-20 10:35:00,2026-05-20 12:20:00,LONG,29202.0,29238.5,71.76,387.0,-53.5,21,105,EMA Break Exit,2026,2026-05,Wednesday,10,True
2026-05-20 13:30:00,2026-05-20 15:55:00,LONG,29286.5,29395.25,216.26,219.0,-58.5,29,145,EOD Close,2026,2026-05,Wednesday,13,True
2026-05-21 11:55:00,2026-05-21 12:25:00,LONG,29266.5,29247.0,-40.24,88.0,-106.5,6,30,EMA Break Exit,2026,2026-05,Thursday,11,False
2026-05-21 13:15:00,2026-05-21 14:45:00,LONG,29411.5,29406.5,-11.24,284.5,-90.0,18,90,Time Stop,2026,2026-05,Thursday,13,False
2026-05-22 10:20:00,2026-05-22 10:35:00,SHORT,29519.0,29605.75,-174.74,14.5,-197.0,3,15,EMA Break Exit,2026,2026-05,Friday,10,False
2026-05-22 10:50:00,2026-05-22 12:20:00,LONG,29627.25,29643.5,31.26,173.0,-7.5,18,90,EMA Break Exit,2026,2026-05,Friday,10,True
2026-05-22 13:10:00,2026-05-22 13:15:00,LONG,29697.5,29655.25,-85.74,13.0,-105.0,1,5,EMA Cross Stop,2026,2026-05,Friday,13,False
2026-05-25 10:30:00,2026-05-25 11:15:00,SHORT,29931.5,29966.0,-70.24,45.5,-118.5,9,45,EMA Break Exit,2026,2026-05,Monday,10,False
2026-05-25 11:40:00,2026-05-25 12:40:00,SHORT,29925.75,29935.25,-20.24,25.5,-21.5,12,60,Time Stop,2026,2026-05,Monday,11,False
2026-05-26 10:00:00,2026-05-26 11:15:00,LONG,29991.75,30022.75,60.76,254.5,-30.0,15,75,EMA Break Exit,2026,2026-05,Tuesday,10,True
2026-05-26 11:45:00,2026-05-26 12:30:00,SHORT,29946.5,30009.0,-126.24,122.0,-129.5,9,45,EMA Break Exit,2026,2026-05,Tuesday,11,False
2026-05-26 15:20:00,2026-05-26 15:55:00,LONG,30055.25,30079.5,47.26,113.5,-21.5,7,35,EOD Close,2026,2026-05,Tuesday,15,True
2026-05-27 13:15:00,2026-05-27 13:35:00,SHORT,29944.25,29972.75,-58.24,11.0,-93.5,4,20,EMA Break Exit,2026,2026-05,Wednesday,13,False
2026-05-28 10:25:00,2026-05-28 13:30:00,LONG,30147.25,30287.0,278.26,376.5,-80.0,37,185,EMA Break Exit,2026,2026-05,Thursday,10,True
2026-05-28 13:55:00,2026-05-28 14:15:00,LONG,30319.75,30305.0,-30.74,36.0,-44.0,4,20,EMA Break Exit,2026,2026-05,Thursday,13,False
2026-05-29 10:55:00,2026-05-29 11:10:00,SHORT,30360.0,30426.25,-133.74,53.0,-139.0,3,15,EMA Break Exit,2026,2026-05,Friday,10,False
2026-05-29 11:25:00,2026-05-29 11:45:00,LONG,30397.5,30381.5,-33.24,45.0,-84.0,4,20,EMA Break Exit,2026,2026-05,Friday,11,False
2026-06-01 10:40:00,2026-06-01 12:15:00,LONG,30419.75,30473.75,106.76,268.5,-27.0,19,95,EMA Break Exit,2026,2026-06,Monday,10,True
2026-06-01 12:40:00,2026-06-01 14:50:00,LONG,30523.25,30626.5,205.26,337.5,-32.5,26,130,EMA Break Exit,2026,2026-06,Monday,12,True
2026-06-02 10:05:00,2026-06-02 12:30:00,LONG,30612.0,30657.25,89.26,201.0,-149.5,29,145,EMA Break Exit,2026,2026-06,Tuesday,10,True
2026-06-02 13:05:00,2026-06-02 13:20:00,LONG,30691.75,30645.75,-93.24,15.0,-112.0,3,15,EMA Break Exit,2026,2026-06,Tuesday,13,False
2026-06-02 15:15:00,2026-06-02 15:55:00,LONG,30670.5,30707.25,72.26,100.0,-19.0,8,40,EOD Close,2026,2026-06,Tuesday,15,True
2026-06-03 10:00:00,2026-06-03 10:15:00,SHORT,30621.0,30678.0,-115.24,47.0,-170.5,3,15,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-03 10:30:00,2026-06-03 11:20:00,LONG,30705.75,30635.5,-141.74,67.5,-163.5,10,50,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-04 10:00:00,2026-06-04 10:15:00,SHORT,30198.0,30263.25,-131.74,91.5,-217.0,3,15,EMA Break Exit,2026,2026-06,Thursday,10,False
2026-06-04 10:30:00,2026-06-04 15:15:00,LONG,30326.5,30535.25,416.26,544.0,-79.5,57,285,EMA Break Exit,2026,2026-06,Thursday,10,True
2026-06-05 10:40:00,2026-06-05 15:55:00,SHORT,29843.0,29016.25,1652.26,1738.5,-61.5,63,315,EOD Close,2026,2026-06,Friday,10,True
2026-06-08 10:40:00,2026-06-08 12:00:00,LONG,29549.25,29631.5,163.26,387.5,-0.5,16,80,EMA Break Exit,2026,2026-06,Monday,10,True
2026-06-08 15:10:00,2026-06-08 15:55:00,SHORT,29428.75,29453.0,-49.74,103.5,-130.0,9,45,EOD Close,2026,2026-06,Monday,15,False
2026-06-09 10:15:00,2026-06-09 13:05:00,SHORT,29411.75,28611.5,1599.26,2369.0,-228.5,34,170,EMA Break Exit,2026,2026-06,Tuesday,10,True
2026-06-10 10:00:00,2026-06-10 10:45:00,LONG,29081.5,29038.75,-86.74,339.0,-148.0,9,45,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-10 11:00:00,2026-06-10 12:35:00,SHORT,28901.0,28827.75,145.26,547.0,-16.0,19,95,EMA Break Exit,2026,2026-06,Wednesday,11,True
2026-06-10 13:00:00,2026-06-10 13:50:00,SHORT,28763.0,28745.25,34.26,293.5,-44.5,10,50,EMA Break Exit,2026,2026-06,Wednesday,13,True
2026-06-11 10:05:00,2026-06-11 10:10:00,LONG,28968.25,28843.0,-251.74,21.0,-281.0,1,5,EMA Cross Stop,2026,2026-06,Thursday,10,False
2026-06-11 11:00:00,2026-06-11 11:20:00,SHORT,28678.0,28830.5,-306.24,76.5,-367.0,4,20,EMA Break Exit,2026,2026-06,Thursday,11,False
2026-06-12 10:20:00,2026-06-12 10:45:00,LONG,29497.75,29375.75,-245.24,222.5,-290.5,5,25,EMA Break Exit,2026,2026-06,Friday,10,False
2026-06-12 11:10:00,2026-06-12 11:45:00,LONG,29696.0,29485.75,-421.74,126.5,-442.0,7,35,EMA Break Exit,2026,2026-06,Friday,11,False
2026-06-15 13:35:00,2026-06-15 13:55:00,LONG,30578.75,30555.0,-48.74,7.0,-56.5,4,20,EMA Break Exit,2026,2026-06,Monday,13,False
2026-06-16 10:30:00,2026-06-16 13:55:00,SHORT,30300.75,30164.75,270.76,424.0,-213.0,41,205,EMA Break Exit,2026,2026-06,Tuesday,10,True
2026-06-16 15:25:00,2026-06-16 15:55:00,SHORT,30127.75,29991.25,271.76,290.5,-34.0,6,30,EOD Close,2026,2026-06,Tuesday,15,True
2026-06-17 10:05:00,2026-06-17 10:10:00,SHORT,30069.0,30129.25,-121.74,54.5,-129.5,1,5,EMA Cross Stop,2026,2026-06,Wednesday,10,False
2026-06-17 10:50:00,2026-06-17 11:30:00,SHORT,30111.0,30115.5,-10.24,161.0,-62.5,8,40,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-18 10:20:00,2026-06-18 10:25:00,LONG,30624.0,30521.25,-206.74,7.5,-238.0,1,5,EMA Cross Stop,2026,2026-06,Thursday,10,False
2026-06-18 10:50:00,2026-06-18 11:30:00,LONG,30616.0,30589.5,-54.24,119.5,-102.0,8,40,EMA Break Exit,2026,2026-06,Thursday,10,False
2026-06-19 12:40:00,2026-06-19 12:55:00,LONG,30689.0,30651.0,-77.24,23.5,-105.0,3,15,EMA Break Exit,2026,2026-06,Friday,12,False
2026-06-22 10:40:00,2026-06-22 11:40:00,SHORT,30625.5,30648.0,-46.24,161.0,-113.5,12,60,Time Stop,2026,2026-06,Monday,10,False
2026-06-22 15:00:00,2026-06-22 15:50:00,SHORT,30586.0,30627.0,-83.24,104.0,-125.5,10,50,EMA Break Exit,2026,2026-06,Monday,15,False
2026-06-23 10:00:00,2026-06-23 10:40:00,LONG,29986.0,29884.75,-203.74,121.5,-227.0,8,40,EMA Break Exit,2026,2026-06,Tuesday,10,False
2026-06-23 10:55:00,2026-06-23 11:55:00,SHORT,29854.25,29797.5,112.26,318.5,-64.0,12,60,EMA Break Exit,2026,2026-06,Tuesday,10,True
2026-06-23 12:10:00,2026-06-23 13:05:00,LONG,29904.75,29819.0,-172.74,21.5,-226.5,11,55,EMA Break Exit,2026,2026-06,Tuesday,12,False
2026-06-24 10:15:00,2026-06-24 10:30:00,SHORT,29580.5,29762.0,-364.24,110.5,-392.5,3,15,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-24 10:45:00,2026-06-24 11:40:00,LONG,29832.0,29743.75,-177.74,151.0,-256.0,11,55,EMA Break Exit,2026,2026-06,Wednesday,10,False
2026-06-25 11:25:00,2026-06-25 11:45:00,SHORT,29613.5,29678.25,-130.74,15.0,-298.0,4,20,EMA Break Exit,2026,2026-06,Thursday,11,False
2026-06-25 12:50:00,2026-06-25 13:10:00,SHORT,29689.0,29748.75,-120.74,82.0,-178.5,4,20,EMA Break Exit,2026,2026-06,Thursday,12,False
2026-06-26 10:10:00,2026-06-26 11:10:00,LONG,29589.0,29444.75,-289.74,150.5,-303.0,12,60,Time Stop,2026,2026-06,Friday,10,False
2026-06-26 11:35:00,2026-06-26 12:10:00,LONG,29666.25,29555.0,-223.74,102.0,-293.0,7,35,EMA Break Exit,2026,2026-06,Friday,11,False
2026-06-29 11:10:00,2026-06-29 15:55:00,LONG,29724.5,30046.25,642.26,689.0,-131.5,57,285,EOD Close,2026,2026-06,Monday,11,True
2026-06-30 11:20:00,2026-06-30 15:55:00,LONG,30394.5,30513.5,236.76,411.0,-9.0,55,275,EOD Close,2026,2026-06,Tuesday,11,True
2026-07-01 10:10:00,2026-07-01 10:45:00,LONG,30287.25,30194.25,-187.24,55.5,-301.5,7,35,EMA Break Exit,2026,2026-07,Wednesday,10,False
2026-07-06 11:40:00,2026-07-06 12:25:00,LONG,30069.5,30033.0,-74.24,49.0,-89.5,9,45,EMA Break Exit,2026,2026-07,Monday,11,False
